order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1478195,115519,Blue Ribbon Fried Chicken,American,20.23,Weekday,4,20,26,Rated,46,Less than 60 mins
1477787,14869,Shake Shack,American,4.8,Weekend,4,22,24,Rated,46,Less than 60 mins
1477093,318545,Serafina Fabulous Pizza,Italian,14.84,Weekday,3,35,31,Rated,66,More than 60 mins
1477140,366954,Blue Ribbon Sushi,Japanese,24.25,Weekend,5,35,16,Rated,51,Less than 60 mins
1477024,68154,Nobu Next Door,Japanese,12.18,Weekend,5,32,23,Rated,55,Less than 60 mins
1478035,178846,Blue Ribbon Fried Chicken,American,10.14,Weekend,4,21,17,Rated,38,Less than 60 mins
1477499,306119,Xi'an Famous Foods,Chinese,14.12,Weekend,4,32,19,Rated,51,Less than 60 mins
1478085,42930,Tony's Di Napoli,Italian,11.3,Weekend,4,35,29,Rated,64,More than 60 mins
1477713,314908,Blue Ribbon Fried Chicken,American,8.44,Weekend,3,31,18,Rated,49,Less than 60 mins
1477115,87752,Shake Shack,American,24.25,Weekday,5,20,27,Rated,47,Less than 60 mins
1476658,127149,P.J. Clarke's,American,31.43,Weekend,4,31,23,Rated,54,Less than 60 mins
1477867,138426,Tony's Di Napoli,Italian,15.81,Weekend,5,35,30,Rated,65,More than 60 mins
1478097,252342,Westville Hudson,American,12.18,Weekend,3,20,25,Rated,45,Less than 60 mins
1477382,69025,Han Dynasty,Chinese,6.84,Weekend,5,22,22,Rated,44,Less than 60 mins
1477183,127934,Blue Ribbon Fried Chicken,American,33.03,Weekend,5,35,25,Rated,60,Less than 60 mins
1477681,225912,12 Chairs,Middle Eastern,16.3,Weekday,4,27,26,Rated,53,Less than 60 mins
1477043,142356,Blue Ribbon Sushi,Japanese,6.74,Weekend,4,22,28,Rated,50,Less than 60 mins
1477136,120490,Parm,Italian,21.88,Weekend,4,23,30,Rated,53,Less than 60 mins
1476627,120385,Westville Hudson,American,16.98,Weekend,5,34,20,Rated,54,Less than 60 mins
1476622,399332,Philippe Chow,Chinese,24.2,Weekday,5,28,30,Rated,58,Less than 60 mins
1477246,39705,Bukhara Grill,Indian,16.54,Weekend,5,23,17,Rated,40,Less than 60 mins
1477696,54809,RedFarm Broadway,Chinese,24.3,Weekday,5,24,31,Rated,55,Less than 60 mins
1477171,229946,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,3,34,25,Rated,59,Less than 60 mins
1476720,91958,Dirty Bird To Go (archived),American,12.13,Weekend,4,22,27,Rated,49,Less than 60 mins
1476767,83287,Blue Ribbon Sushi Izakaya,Japanese,18.24,Weekend,5,32,22,Rated,54,Less than 60 mins
1477839,75548,The MasalaWala,Indian,12.13,Weekend,4,32,15,Rated,47,Less than 60 mins
1477462,304707,Han Dynasty,Chinese,12.08,Weekend,5,27,29,Rated,56,Less than 60 mins
1477120,285774,Blue Ribbon Sushi,Japanese,6.79,Weekday,5,21,29,Rated,50,Less than 60 mins
1476858,385350,Blue Ribbon Sushi,Japanese,12.13,Weekend,5,26,17,Rated,43,Less than 60 mins
1477808,123977,Vezzo Thin Crust Pizza,Italian,13.05,Weekend,5,31,27,Rated,58,Less than 60 mins
1477902,91114,Shake Shack,American,15.77,Weekend,4,35,23,Rated,58,Less than 60 mins
1476833,388420,Sushi of Gari 46,Japanese,9.02,Weekend,5,32,17,Rated,49,Less than 60 mins
1476813,261665,Han Dynasty,Chinese,7.71,Weekend,5,22,18,Rated,40,Less than 60 mins
1477668,160957,Han Dynasty,Chinese,22.31,Weekend,5,29,15,Rated,44,Less than 60 mins
1477306,94691,brgr,American,5.72,Weekday,3,24,26,Rated,50,Less than 60 mins
1478257,41877,Cafe Mogador,Middle Eastern,6.69,Weekend,4,23,30,Rated,53,Less than 60 mins
1477847,106478,Blue Ribbon Sushi,Japanese,24.25,Weekday,4,22,29,Rated,51,Less than 60 mins
1476718,35643,Vanessa's Dumpling House,Chinese,14.84,Weekend,5,31,24,Rated,55,Less than 60 mins
1478429,355090,Shake Shack,American,22.85,Weekend,5,24,23,Rated,47,Less than 60 mins
1476885,133349,Vanessa's Dumplings,Chinese,20.23,Weekend,5,33,17,Rated,50,Less than 60 mins
1478230,97346,RedFarm Hudson,Chinese,14.6,Weekend,3,30,28,Rated,58,Less than 60 mins
1478162,241080,TAO,Japanese,15.52,Weekend,4,32,27,Rated,59,Less than 60 mins
1477645,343554,Blue Ribbon Fried Chicken,American,8.98,Weekend,3,26,27,Rated,53,Less than 60 mins
1477583,370096,Melt Shop,American,19.4,Weekend,4,30,25,Rated,55,Less than 60 mins
1477214,98319,Five Guys Burgers and Fries,American,13.0,Weekday,5,30,27,Rated,57,Less than 60 mins
1477529,377260,The Smile,American,5.82,Weekend,3,22,25,Rated,47,Less than 60 mins
1476874,60901,RedFarm Hudson,Chinese,5.82,Weekend,5,22,22,Rated,44,Less than 60 mins
1477974,41907,Parm,Italian,9.22,Weekend,4,31,25,Rated,56,Less than 60 mins
1478036,186976,Burger Joint,American,8.35,Weekend,4,28,17,Rated,45,Less than 60 mins
1476730,344577,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,4,22,21,Rated,43,Less than 60 mins
1476786,103852,Blue Ribbon Sushi,Japanese,6.74,Weekend,5,22,29,Rated,51,Less than 60 mins
1478242,372276,Pinto Nouveau Thai Bistro,Thai,24.2,Weekend,5,29,15,Rated,44,Less than 60 mins
1477773,72726,Shake Shack,American,12.18,Weekend,5,32,24,Rated,56,Less than 60 mins
1477063,317446,The Meatball Shop,Italian,19.4,Weekend,5,28,30,Rated,58,Less than 60 mins
1477419,186454,Shake Shack,American,14.07,Weekend,5,34,17,Rated,51,Less than 60 mins
1476864,381020,RedFarm Broadway,Chinese,31.86,Weekend,4,25,19,Rated,44,Less than 60 mins
1476791,390484,RedFarm Broadway,Chinese,12.56,Weekday,4,35,33,Rated,68,More than 60 mins
1477054,351799,Sushi of Gari Tribeca,Japanese,14.07,Weekend,5,34,29,Rated,63,More than 60 mins
1478184,232359,The Meatball Shop,American,5.82,Weekend,5,30,30,Rated,60,Less than 60 mins
1476851,361220,Carmine's,Italian,19.98,Weekday,5,34,30,Rated,64,More than 60 mins
1477241,42828,Jack's Wife Freda,Mediterranean,14.12,Weekday,5,25,25,Rated,50,Less than 60 mins
1477282,241719,Sushi of Gari Tribeca,Japanese,12.42,Weekend,4,23,20,Rated,43,Less than 60 mins
1476852,369809,Five Guys Burgers and Fries,American,19.45,Weekday,3,28,28,Rated,56,Less than 60 mins
1476958,41638,Blue Ribbon Fried Chicken,American,12.18,Weekend,4,26,29,Rated,55,Less than 60 mins
1476905,360844,Blue Ribbon Sushi Bar & Grill,Japanese,5.72,Weekday,5,32,26,Rated,58,Less than 60 mins
1476666,205241,Shake Shack,American,6.07,Weekday,4,23,27,Rated,50,Less than 60 mins
1476552,334758,Melt Shop,American,12.56,Weekend,4,25,23,Rated,48,Less than 60 mins
1477137,157578,P.J. Clarke's,American,14.07,Weekday,5,33,26,Rated,59,Less than 60 mins
1477440,127934,Blue Ribbon Fried Chicken,American,12.52,Weekday,4,24,31,Rated,55,Less than 60 mins
1478215,92726,Sarabeth's East,American,25.27,Weekend,4,23,19,Rated,42,Less than 60 mins
1478301,184325,Asuka Sushi,Japanese,22.75,Weekday,5,25,32,Rated,57,Less than 60 mins
1477294,39334,The Meatball Shop,American,12.18,Weekend,5,22,26,Rated,48,Less than 60 mins
1478270,303548,Shake Shack,American,14.02,Weekend,4,20,21,Rated,41,Less than 60 mins
1477299,60039,ilili Restaurant,Middle Eastern,31.33,Weekday,4,29,27,Rated,56,Less than 60 mins
1477221,125510,Blue Ribbon Sushi Izakaya,Japanese,33.03,Weekend,3,34,23,Rated,57,Less than 60 mins
1477453,83287,Shake Shack,American,9.41,Weekend,5,22,20,Rated,42,Less than 60 mins
1477946,81152,Hill Country Fried Chicken,Southern,14.12,Weekend,5,25,15,Rated,40,Less than 60 mins
1477395,56219,Parm,Italian,14.55,Weekday,5,30,32,Rated,62,More than 60 mins
1478404,97991,Blue Ribbon Sushi Bar & Grill,Japanese,33.03,Weekend,5,28,15,Rated,43,Less than 60 mins
1476567,122609,Blue Ribbon Sushi,Japanese,13.0,Weekend,5,34,15,Rated,49,Less than 60 mins
1476903,53874,Sarabeth's,American,25.17,Weekend,3,28,23,Rated,51,Less than 60 mins
1478374,64151,Rubirosa,Italian,5.97,Weekend,3,30,25,Rated,55,Less than 60 mins
1476764,44049,Sushi Samba,Japanese,13.0,Weekend,4,33,21,Rated,54,Less than 60 mins
1476629,317993,Melt Shop,American,12.66,Weekend,3,27,26,Rated,53,Less than 60 mins
1477229,72339,Hatsuhana,Japanese,17.03,Weekday,4,35,33,Rated,68,More than 60 mins
1477332,43018,RedFarm Hudson,Chinese,24.2,Weekend,5,27,19,Rated,46,Less than 60 mins
1478410,84087,The Meatball Shop,Italian,25.22,Weekend,5,32,25,Rated,57,Less than 60 mins
1477169,46696,Blue Ribbon Sushi Bar & Grill,Japanese,12.08,Weekday,5,29,24,Rated,53,Less than 60 mins
1476761,64153,Blue Ribbon Fried Chicken,American,24.25,Weekday,5,33,30,Rated,63,More than 60 mins
1477584,275689,Cafe Habana,Mexican,16.98,Weekday,4,23,30,Rated,53,Less than 60 mins
1477142,87151,Rubirosa,Italian,24.2,Weekend,4,23,26,Rated,49,Less than 60 mins
1477176,260680,Tamarind TriBeCa,Indian,12.95,Weekday,3,27,24,Rated,51,Less than 60 mins
1478383,121905,Shake Shack,American,15.86,Weekend,3,34,20,Rated,54,Less than 60 mins
1476917,58675,Big Daddy's,American,14.84,Weekend,5,32,22,Rated,54,Less than 60 mins
1477734,81658,The Meatball Shop,Italian,29.25,Weekday,5,35,29,Rated,64,More than 60 mins
1477151,97991,Blue Ribbon Sushi Bar & Grill,Japanese,22.36,Weekend,4,25,18,Rated,43,Less than 60 mins
1478333,93437,Sushi of Gari 46,Japanese,22.26,Weekend,5,27,26,Rated,53,Less than 60 mins
1477013,52832,Donburi-ya,Japanese,8.01,Weekday,5,30,30,Rated,60,Less than 60 mins
1478131,395616,Parm,Italian,12.13,Weekend,3,23,15,Rated,38,Less than 60 mins
1477279,35432,TAO,Japanese,16.15,Weekend,3,24,22,Rated,46,Less than 60 mins
1478309,127130,Momoya,Japanese,16.05,Weekday,4,34,33,Rated,67,More than 60 mins
1477368,132137,Parm,Italian,24.25,Weekend,4,34,21,Rated,55,Less than 60 mins
1477409,146588,Shake Shack,American,9.07,Weekday,3,35,26,Rated,61,More than 60 mins
1477506,283831,Blue Ribbon Sushi Bar & Grill,Japanese,13.05,Weekday,5,22,28,Rated,50,Less than 60 mins
1476888,342107,Shake Shack,American,12.13,Weekday,5,25,30,Rated,55,Less than 60 mins
1477579,349854,Shake Shack,American,24.35,Weekday,5,34,26,Rated,60,Less than 60 mins
1477977,43856,Han Dynasty,Chinese,16.01,Weekend,5,30,16,Rated,46,Less than 60 mins
1478336,138426,Tony's Di Napoli,Italian,5.82,Weekend,5,26,26,Rated,52,Less than 60 mins
1477649,106478,Cafe Mogador,Middle Eastern,16.15,Weekend,5,29,27,Rated,56,Less than 60 mins
1477108,47280,Blue Ribbon Sushi,Japanese,29.68,Weekend,3,26,30,Rated,56,Less than 60 mins
1477947,78560,The Meatball Shop,Italian,12.18,Weekend,3,27,20,Rated,47,Less than 60 mins
1477488,344586,Sushi of Gari 46,Japanese,12.56,Weekend,4,20,22,Rated,42,Less than 60 mins
1478392,77511,Parm,Italian,21.93,Weekend,4,22,25,Rated,47,Less than 60 mins
1476940,197633,Sushi of Gari 46,Japanese,5.77,Weekday,4,32,24,Rated,56,Less than 60 mins
1477671,393765,Nobu Next Door,Japanese,6.02,Weekend,5,33,24,Rated,57,Less than 60 mins
1478177,80683,Blue Ribbon Sushi,Japanese,11.59,Weekend,4,22,18,Rated,40,Less than 60 mins
1477035,141496,Dickson's Farmstand Meats,American,33.03,Weekend,5,35,20,Rated,55,Less than 60 mins
1477923,75115,RedFarm Hudson,Chinese,33.03,Weekend,3,32,19,Rated,51,Less than 60 mins
1477984,353676,indikitch,Indian,14.07,Weekend,4,20,30,Rated,50,Less than 60 mins
1477234,91817,Melt Shop,American,9.6,Weekend,5,30,16,Rated,46,Less than 60 mins
1477829,164529,Blue Ribbon Sushi,Japanese,9.32,Weekend,4,32,18,Rated,50,Less than 60 mins
1477191,93797,ilili Restaurant,Middle Eastern,25.22,Weekday,5,25,33,Rated,58,Less than 60 mins
1477950,301032,Blue Ribbon Fried Chicken,American,16.44,Weekend,4,24,16,Rated,40,Less than 60 mins
1476679,241719,Blue Ribbon Sushi Izakaya,Japanese,14.41,Weekend,5,22,20,Rated,42,Less than 60 mins
1478388,285143,Pepe Rosso To Go,Italian,12.13,Weekend,4,25,18,Rated,43,Less than 60 mins
1478078,54608,Tamarind TriBeCa,Indian,22.26,Weekend,5,34,15,Rated,49,Less than 60 mins
1477443,105903,Shake Shack,American,24.3,Weekday,4,35,29,Rated,64,More than 60 mins
1478432,331143,Waverly Diner,American,14.6,Weekday,3,20,32,Rated,52,Less than 60 mins
1476988,94115,Moonstruck on Second,American,14.94,Weekend,5,27,20,Rated,47,Less than 60 mins
1478145,42461,Melt Shop,American,11.69,Weekday,4,21,27,Rated,48,Less than 60 mins
1476812,83287,Shake Shack,American,9.02,Weekday,4,23,27,Rated,50,Less than 60 mins
1477948,141550,Serafina Fabulous Pizza,Italian,22.8,Weekday,4,28,31,Rated,59,Less than 60 mins
1477739,63096,Rubirosa,Italian,12.51,Weekend,5,21,15,Rated,36,Less than 60 mins
1476801,104130,Ravagh Persian Grill,Middle Eastern,14.07,Weekday,5,34,33,Rated,67,More than 60 mins
1477530,64754,The Kati Roll Company,Indian,5.34,Weekend,4,27,18,Rated,45,Less than 60 mins
1477398,87357,Five Guys Burgers and Fries,American,6.4,Weekday,5,23,32,Rated,55,Less than 60 mins
1477703,121681,Momoya,Japanese,11.59,Weekend,5,20,21,Rated,41,Less than 60 mins
1476822,284256,Empanada Mama (closed),Mexican,12.13,Weekend,5,21,22,Rated,43,Less than 60 mins
1477869,125854,Shake Shack,American,15.76,Weekend,4,34,27,Rated,61,More than 60 mins
1478245,52832,Junoon,Indian,29.49,Weekend,5,23,17,Rated,40,Less than 60 mins
1477250,41409,Nobu Next Door,Japanese,19.35,Weekend,4,28,30,Rated,58,Less than 60 mins
1477840,35309,Blue Ribbon Sushi,Japanese,19.4,Weekend,5,24,25,Rated,49,Less than 60 mins
1476670,355970,The Meatball Shop,Italian,7.61,Weekend,3,20,26,Rated,46,Less than 60 mins
1478233,264707,TAO,Japanese,12.08,Weekday,3,24,26,Rated,50,Less than 60 mins
1477622,84087,The Meatball Shop,Italian,12.71,Weekday,5,29,33,Rated,62,More than 60 mins
1477698,60835,Parm,Italian,29.35,Weekend,5,29,17,Rated,46,Less than 60 mins
1478080,312853,Five Guys Burgers and Fries,American,25.27,Weekend,5,27,29,Rated,56,Less than 60 mins
1477533,236739,Xi'an Famous Foods,Chinese,8.54,Weekend,5,29,30,Rated,59,Less than 60 mins
1478019,106006,Blue Ribbon Sushi Izakaya,Japanese,16.1,Weekend,3,20,28,Rated,48,Less than 60 mins
1477505,399832,The Kati Roll Company,Indian,14.07,Weekend,5,23,20,Rated,43,Less than 60 mins
1477204,376578,Shake Shack,American,15.57,Weekday,4,34,25,Rated,59,Less than 60 mins
1477988,82041,Parm,Italian,16.44,Weekend,4,23,22,Rated,45,Less than 60 mins
1478345,365871,Cafe de La Esquina,Mexican,16.06,Weekend,5,27,21,Rated,48,Less than 60 mins
1478413,318689,Olive Garden,Italian,6.74,Weekend,5,23,19,Rated,42,Less than 60 mins
1477985,325272,Cho Dang Gol,Korean,12.13,Weekend,4,29,16,Rated,45,Less than 60 mins
1477198,86449,The Meatball Shop,Italian,8.54,Weekend,3,31,15,Rated,46,Less than 60 mins
1477961,167738,Jack's Wife Freda,Mediterranean,31.43,Weekend,5,34,20,Rated,54,Less than 60 mins
1477866,44706,Blue Ribbon Sushi,Japanese,9.41,Weekend,5,24,18,Rated,42,Less than 60 mins
1478041,96456,67 Burger,American,29.05,Weekday,5,20,28,Rated,48,Less than 60 mins
1477860,209179,RedFarm Broadway,Chinese,5.87,Weekend,4,27,22,Rated,49,Less than 60 mins
1478232,77371,Blue Ribbon Sushi Bar & Grill,Japanese,12.18,Weekend,4,24,15,Rated,39,Less than 60 mins
1477455,38336,Rubirosa,Italian,16.2,Weekend,4,21,27,Rated,48,Less than 60 mins
1477709,110461,Blue Ribbon Sushi,Japanese,5.97,Weekend,3,31,30,Rated,61,More than 60 mins
1477263,291667,Shake Shack,American,12.23,Weekday,5,35,25,Rated,60,Less than 60 mins
1477242,63890,Blue Ribbon Sushi,Japanese,14.12,Weekday,5,35,33,Rated,68,More than 60 mins
1476788,310706,Parm,Italian,6.74,Weekday,5,25,30,Rated,55,Less than 60 mins
1477783,73895,RedFarm Broadway,Chinese,19.4,Weekend,5,24,25,Rated,49,Less than 60 mins
1476798,110858,Burger Joint,American,14.16,Weekend,4,28,28,Rated,56,Less than 60 mins
1477789,185355,Sushi Samba,Japanese,22.85,Weekday,5,21,32,Rated,53,Less than 60 mins
1477736,361701,Westville Hudson,American,32.93,Weekend,5,30,20,Rated,50,Less than 60 mins
1476787,78887,TAO,Japanese,6.69,Weekday,4,26,25,Rated,51,Less than 60 mins
1476951,331143,Waverly Diner,American,16.3,Weekday,3,28,25,Rated,53,Less than 60 mins
1477429,252965,Five Guys Burgers and Fries,American,9.27,Weekend,4,23,25,Rated,48,Less than 60 mins
1476986,298794,TAO,Japanese,15.86,Weekend,4,22,17,Rated,39,Less than 60 mins
1477667,106478,Balthazar Boulangerie,French,12.13,Weekend,5,25,24,Rated,49,Less than 60 mins
1476583,62929,Bareburger,American,17.03,Weekend,5,35,21,Rated,56,Less than 60 mins
1478030,131093,Bareburger,American,13.77,Weekend,3,33,29,Rated,62,More than 60 mins
1478373,40808,V-Nam Cafe,Vietnamese,6.01,Weekday,3,20,31,Rated,51,Less than 60 mins
1476591,128224,Blue Ribbon Sushi,Japanese,16.1,Weekend,3,26,17,Rated,43,Less than 60 mins
1478216,142619,Shake Shack,American,6.07,Weekend,4,28,19,Rated,47,Less than 60 mins
1478066,156218,RedFarm Hudson,Chinese,15.23,Weekend,5,31,16,Rated,47,Less than 60 mins
1476861,94700,Tamarind TriBeCa,Indian,29.15,Weekend,3,35,22,Rated,57,Less than 60 mins
1476899,335155,Shake Shack,American,29.05,Weekend,4,33,16,Rated,49,Less than 60 mins
1478248,113926,Han Dynasty,Chinese,33.03,Weekday,5,35,32,Rated,67,More than 60 mins
1477827,65009,Blue Ribbon Sushi Izakaya,Japanese,8.83,Weekday,5,34,27,Rated,61,More than 60 mins
1478181,97079,Benihana,Japanese,25.22,Weekday,4,27,27,Rated,54,Less than 60 mins
1477489,14869,Tres Carnes,Mexican,9.17,Weekend,4,25,30,Rated,55,Less than 60 mins
1477650,284835,Shake Shack,American,15.57,Weekend,5,32,17,Rated,49,Less than 60 mins
1478069,130521,Lucky's Famous Burgers,American,12.13,Weekday,5,21,30,Rated,51,Less than 60 mins
1477175,47235,Blue Ribbon Fried Chicken,American,14.6,Weekend,3,27,27,Rated,54,Less than 60 mins
1477996,82041,Shake Shack,American,8.1,Weekend,5,26,27,Rated,53,Less than 60 mins
1477527,120353,Parm,Italian,5.72,Weekend,4,26,27,Rated,53,Less than 60 mins
1476837,147468,Nha Trang One,Vietnamese,15.67,Weekday,3,23,24,Rated,47,Less than 60 mins
1477686,105837,Nobu Next Door,Japanese,12.18,Weekend,4,29,20,Rated,49,Less than 60 mins
1477564,378820,Sushi Samba,Japanese,12.61,Weekend,5,29,29,Rated,58,Less than 60 mins
1478010,49987,Parm,Italian,6.69,Weekend,5,24,28,Rated,52,Less than 60 mins
1477113,6987,Hill Country Fried Chicken,Southern,12.23,Weekday,4,20,29,Rated,49,Less than 60 mins
1476549,75169,Tamarind TriBeCa,Indian,6.74,Weekend,5,25,26,Rated,51,Less than 60 mins
1477911,65306,Sushi of Gari Tribeca,Japanese,12.18,Weekend,5,35,19,Rated,54,Less than 60 mins
1476630,182252,Five Leaves,American,9.17,Weekend,4,34,23,Rated,57,Less than 60 mins
1477546,67162,Shake Shack,American,14.07,Weekday,4,24,28,Rated,52,Less than 60 mins
1477320,397261,Blue Ribbon Fried Chicken,American,14.84,Weekend,5,21,25,Rated,46,Less than 60 mins
1477084,283051,Shake Shack,American,6.69,Weekday,5,26,32,Rated,58,Less than 60 mins
1478427,86806,Pylos,Mediterranean,14.12,Weekday,4,26,24,Rated,50,Less than 60 mins
1476573,370405,Haveli Indian Restaurant,Indian,29.1,Weekday,3,23,24,Rated,47,Less than 60 mins
1477735,302769,Blue Ribbon Fried Chicken,American,29.05,Weekend,5,29,20,Rated,49,Less than 60 mins
1478033,67748,Rubirosa,Italian,19.4,Weekend,4,34,16,Rated,50,Less than 60 mins
1478186,302923,Shake Shack,American,20.52,Weekend,3,31,15,Rated,46,Less than 60 mins
1477776,115213,Tamarind TriBeCa,Indian,29.39,Weekend,5,30,25,Rated,55,Less than 60 mins
1478312,398952,Han Dynasty,Chinese,13.78,Weekend,5,27,20,Rated,47,Less than 60 mins
1477291,198194,The Kati Roll Company,Indian,19.4,Weekday,5,24,30,Rated,54,Less than 60 mins
1478168,78879,Blue Ribbon Fried Chicken,American,19.4,Weekend,4,33,21,Rated,54,Less than 60 mins
1477269,255697,Sushi Samba,Japanese,6.84,Weekend,5,27,20,Rated,47,Less than 60 mins
1477896,42052,Pepe Rosso To Go,Italian,22.8,Weekend,5,35,24,Rated,59,Less than 60 mins
1477507,146588,Shake Shack,American,19.4,Weekend,5,33,27,Rated,60,Less than 60 mins
1478271,347181,RedFarm Hudson,Chinese,14.12,Weekend,5,21,24,Rated,45,Less than 60 mins
1477853,115213,Junoon,Indian,28.62,Weekday,5,21,32,Rated,53,Less than 60 mins
1476948,86421,Vanessa's Dumpling House,Chinese,9.65,Weekend,5,20,22,Rated,42,Less than 60 mins
1478347,251817,Blue Ribbon Fried Chicken,American,15.71,Weekend,3,27,25,Rated,52,Less than 60 mins
1477457,92806,Shake Shack,American,15.18,Weekday,5,30,33,Rated,63,More than 60 mins
1477393,79849,Parm,Italian,22.36,Weekend,4,21,30,Rated,51,Less than 60 mins
1477653,142619,Shake Shack,American,12.13,Weekend,5,26,26,Rated,52,Less than 60 mins
1478127,78879,Blue Ribbon Fried Chicken,American,20.18,Weekend,3,22,20,Rated,42,Less than 60 mins
1476556,301380,ilili Restaurant,Middle Eastern,16.3,Weekend,4,27,16,Rated,43,Less than 60 mins
1477280,377274,RedFarm Broadway,Chinese,14.07,Weekend,3,34,17,Rated,51,Less than 60 mins
1477968,350083,Sushi of Gari,Japanese,6.69,Weekend,4,22,16,Rated,38,Less than 60 mins
1476784,105385,Han Dynasty,Chinese,24.2,Weekend,5,23,15,Rated,38,Less than 60 mins
1476672,105385,Han Dynasty,Chinese,8.54,Weekend,4,31,15,Rated,46,Less than 60 mins
1478240,44367,Rubirosa,Italian,24.2,Weekend,4,34,16,Rated,50,Less than 60 mins
1476886,320088,Cafe Mogador,Middle Eastern,13.68,Weekend,4,29,18,Rated,47,Less than 60 mins
1478101,105068,TAO,Japanese,13.97,Weekend,5,28,25,Rated,53,Less than 60 mins
1476712,385150,Blue Ribbon Sushi,Japanese,9.75,Weekday,5,27,27,Rated,54,Less than 60 mins
1477083,308517,Tamarind TriBeCa,Indian,6.74,Weekend,4,20,17,Rated,37,Less than 60 mins
1478164,138024,Cho Dang Gol,Korean,11.84,Weekend,5,25,16,Rated,41,Less than 60 mins
1477390,199049,Five Guys Burgers and Fries,American,16.05,Weekend,4,29,18,Rated,47,Less than 60 mins
1476900,240014,Sarabeth's,American,32.93,Weekday,4,33,33,Rated,66,More than 60 mins
1477697,362685,Momoya,Japanese,29.1,Weekday,4,21,29,Rated,50,Less than 60 mins
1476655,91817,Blue Ribbon Fried Chicken,American,29.15,Weekend,4,31,17,Rated,48,Less than 60 mins
1478175,349676,Sarabeth's,American,29.3,Weekend,5,23,17,Rated,40,Less than 60 mins
1477982,39421,Go! Go! Curry!,Japanese,14.02,Weekday,4,22,27,Rated,49,Less than 60 mins
1476697,46219,The Meatball Shop,American,32.93,Weekend,3,35,16,Rated,51,Less than 60 mins
1478308,358158,Galli Restaurant,Italian,16.06,Weekend,5,22,16,Rated,38,Less than 60 mins
1478028,44594,Shake Shack,American,24.25,Weekend,5,31,28,Rated,59,Less than 60 mins
1477555,361497,V-Nam Cafe,Vietnamese,12.13,Weekend,4,20,26,Rated,46,Less than 60 mins
1478137,209418,Izakaya Ten,Japanese,13.05,Weekend,3,34,23,Rated,57,Less than 60 mins
1476771,365225,P.J. Clarke's,American,12.18,Weekday,5,30,24,Rated,54,Less than 60 mins
1478362,134152,The Meatball Shop,Italian,29.1,Weekday,5,22,33,Rated,55,Less than 60 mins
1476722,328551,Kanoyama,Japanese,12.81,Weekend,5,23,24,Rated,47,Less than 60 mins
1477350,59095,Blue Ribbon Fried Chicken,American,8.93,Weekday,5,34,30,Rated,64,More than 60 mins
1478111,366954,Blue Ribbon Sushi,Japanese,12.23,Weekend,4,29,22,Rated,51,Less than 60 mins
1477976,69348,RedFarm Broadway,Chinese,16.1,Weekend,5,21,27,Rated,48,Less than 60 mins
1478194,67937,Shake Shack,American,15.52,Weekend,5,22,17,Rated,39,Less than 60 mins
1477884,348096,Parm,Italian,29.44,Weekend,4,33,24,Rated,57,Less than 60 mins
1477351,150577,Sushi of Gari Tribeca,Japanese,8.63,Weekend,5,33,17,Rated,50,Less than 60 mins
1476907,87006,Nobu Next Door,Japanese,5.67,Weekday,5,33,25,Rated,58,Less than 60 mins
1477817,335897,Sushi of Gari 46,Japanese,12.18,Weekday,4,24,27,Rated,51,Less than 60 mins
1477408,125542,Hampton Chutney Co.,Thai,12.37,Weekend,4,21,20,Rated,41,Less than 60 mins
1477953,39334,The Meatball Shop,American,19.35,Weekend,4,31,25,Rated,56,Less than 60 mins
1477924,288808,The Meatball Shop,Italian,32.98,Weekday,5,26,27,Rated,53,Less than 60 mins
1477802,85091,The Meatball Shop,Italian,12.13,Weekend,4,21,25,Rated,46,Less than 60 mins
1477715,217363,Jack's Wife Freda,Mediterranean,9.41,Weekend,5,28,15,Rated,43,Less than 60 mins
1477669,260844,Byblos Restaurant,Middle Eastern,25.27,Weekend,3,33,16,Rated,49,Less than 60 mins
1476559,47440,Bareburger,American,15.57,Weekday,4,24,28,Rated,52,Less than 60 mins
1478149,303548,Shake Shack,American,25.22,Weekend,3,27,25,Rated,52,Less than 60 mins
1477761,123977,Blue Ribbon Sushi,Japanese,24.35,Weekend,5,33,22,Rated,55,Less than 60 mins
1478311,326505,Blue Ribbon Fried Chicken,American,21.29,Weekend,5,28,29,Rated,57,Less than 60 mins
1477956,177078,Lantern Thai Kitchen,Thai,9.46,Weekend,5,29,19,Rated,48,Less than 60 mins
1476925,354719,The Meatball Shop,Italian,14.02,Weekday,5,32,32,Rated,64,More than 60 mins
1476832,385191,Donburi-ya,Japanese,12.37,Weekend,5,24,17,Rated,41,Less than 60 mins
1476681,68258,Parm,Italian,12.13,Weekday,4,23,31,Rated,54,Less than 60 mins
1477655,96666,Empanada Mama (closed),Mexican,19.35,Weekend,5,29,22,Rated,51,Less than 60 mins
1477957,285937,TAO,Japanese,8.0,Weekday,4,28,24,Rated,52,Less than 60 mins
1476692,175327,Nobu Next Door,Japanese,29.1,Weekday,3,35,27,Rated,62,More than 60 mins
1477510,231061,Han Dynasty,Chinese,8.1,Weekend,5,23,26,Rated,49,Less than 60 mins
