order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,rated_or_not,total_time_taken,more_or_less_60
1477804,381020,The Meatball Shop,Italian,19.45,Weekend,5,21,19,Rated,40,Less than 60 mins
1477572,150865,Vanessa's Dumpling House,Chinese,15.52,Weekend,5,20,23,Rated,43,Less than 60 mins
1476904,60845,Blue Ribbon Sushi,Japanese,25.27,Weekend,3,20,20,Rated,40,Less than 60 mins
1477336,94480,The Meatball Shop,Italian,32.93,Weekend,5,34,29,Rated,63,More than 60 mins
1476929,61181,S'MAC,American,24.2,Weekend,Not given,28,17,Not rated,45,Less than 60 mins
1477812,93505,Rubirosa,Italian,24.2,Weekend,5,31,15,Rated,46,Less than 60 mins
1477210,182080,Shake Shack,American,14.65,Weekday,Not given,26,33,Not rated,59,Less than 60 mins
1477873,370053,Shake Shack,American,12.08,Weekend,3,29,24,Rated,53,Less than 60 mins
1477858,60052,Rubirosa,Italian,5.77,Weekend,Not given,27,21,Not rated,48,Less than 60 mins
1477788,270444,P.J. Clarke's,American,4.71,Weekend,Not given,23,15,Not rated,38,Less than 60 mins
1476711,106968,Blue Ribbon Fried Chicken,American,8.78,Weekend,Not given,22,26,Not rated,48,Less than 60 mins
1477997,186473,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekend,3,34,25,Rated,59,Less than 60 mins
1477523,53503,RedFarm Broadway,Chinese,12.23,Weekend,4,21,21,Rated,42,Less than 60 mins
1476572,356195,Blue Ribbon Fried Chicken,American,29.15,Weekday,5,20,29,Rated,49,Less than 60 mins
1476895,105460,Burger Joint,American,13.1,Weekend,Not given,22,18,Not rated,40,Less than 60 mins
1478236,121905,Chipotle Mexican Grill $1.99 Delivery,Mexican,22.26,Weekend,4,21,21,Rated,42,Less than 60 mins
1476628,70456,Parm,Italian,12.56,Weekday,Not given,32,28,Not rated,60,Less than 60 mins
1476927,62626,Sushi of Gari 46,Japanese,13.05,Weekend,Not given,24,22,Not rated,46,Less than 60 mins
1477547,242754,Rubirosa,Italian,13.92,Weekend,Not given,29,27,Not rated,56,Less than 60 mins
1478349,229946,Balthazar Boulangerie,French,21.39,Weekend,Not given,35,29,Not rated,64,More than 60 mins
1477850,216438,Blue Ribbon Sushi,Japanese,29.25,Weekend,Not given,33,17,Not rated,50,Less than 60 mins
1478048,101202,Burger Joint,American,12.18,Weekend,4,35,15,Rated,50,Less than 60 mins
1477133,175290,Shake Shack,American,12.18,Weekend,Not given,26,25,Not rated,51,Less than 60 mins
1476746,201471,ilili Restaurant,Middle Eastern,12.66,Weekend,5,21,15,Rated,36,Less than 60 mins
1477724,80531,RedFarm Hudson,Chinese,12.18,Weekend,Not given,24,27,Not rated,51,Less than 60 mins
1476911,74707,Bareburger,American,8.63,Weekend,4,21,22,Rated,43,Less than 60 mins
1478292,334373,Tamarind TriBeCa,Indian,12.18,Weekend,Not given,26,30,Not rated,56,Less than 60 mins
1478024,241719,Sushi of Gari Tribeca,Japanese,14.12,Weekend,Not given,21,29,Not rated,50,Less than 60 mins
1478281,58898,Blue Ribbon Sushi,Japanese,16.93,Weekend,4,30,25,Rated,55,Less than 60 mins
1478009,379538,Parm,Italian,6.79,Weekend,3,21,30,Rated,51,Less than 60 mins
1476898,174437,Han Dynasty,Chinese,29.2,Weekend,Not given,26,30,Not rated,56,Less than 60 mins
1477285,325285,RedFarm Broadway,Chinese,14.02,Weekday,Not given,25,26,Not rated,51,Less than 60 mins
1478335,84502,Nobu Next Door,Japanese,25.17,Weekend,4,31,29,Rated,60,Less than 60 mins
1477934,60052,RedFarm Broadway,Chinese,12.61,Weekend,5,28,21,Rated,49,Less than 60 mins
1476645,140477,Serafina Fabulous Pizza,Italian,13.68,Weekend,5,20,20,Rated,40,Less than 60 mins
1477450,79215,Blue Ribbon Sushi,Japanese,11.93,Weekend,3,24,21,Rated,45,Less than 60 mins
1477657,177078,Lantern Thai Kitchen,Thai,13.97,Weekend,Not given,28,29,Not rated,57,Less than 60 mins
1478135,276431,The Meatball Shop,Italian,14.02,Weekday,5,20,27,Rated,47,Less than 60 mins
1477254,58898,Blue Ribbon Sushi,Japanese,8.1,Weekend,5,35,18,Rated,53,Less than 60 mins
1477705,60397,Jack's Wife Freda,Mediterranean,12.18,Weekend,3,33,23,Rated,56,Less than 60 mins
1477814,62359,Pylos,Mediterranean,35.41,Weekday,4,21,29,Rated,50,Less than 60 mins
1478059,53947,Gaia Italian Cafe,Italian,8.78,Weekend,Not given,25,15,Not rated,40,Less than 60 mins
1478192,54365,Shake Shack,American,16.25,Weekend,5,27,23,Rated,50,Less than 60 mins
1477743,104130,Blue Ribbon Sushi,Japanese,6.64,Weekend,Not given,23,15,Not rated,38,Less than 60 mins
1477203,60138,The Meatball Shop,American,15.86,Weekday,5,29,26,Rated,55,Less than 60 mins
1477292,386766,Parm,Italian,17.03,Weekday,3,21,27,Rated,48,Less than 60 mins
1477178,47440,Bareburger,American,24.2,Weekend,4,23,23,Rated,46,Less than 60 mins
1478283,167986,J. G. Melon,American,8.25,Weekday,3,34,33,Rated,67,More than 60 mins
1477321,89844,Five Guys Burgers and Fries,American,12.08,Weekend,Not given,20,18,Not rated,38,Less than 60 mins
1477322,355592,CafÃŒÂ© China,Chinese,12.13,Weekend,Not given,27,25,Not rated,52,Less than 60 mins
1477879,362961,ilili Restaurant,Middle Eastern,16.49,Weekend,4,30,28,Rated,58,Less than 60 mins
1476741,318095,Blue Ribbon Sushi Izakaya,Japanese,6.79,Weekend,5,32,30,Rated,62,More than 60 mins
1478303,72639,Sushi of Gari,Japanese,10.72,Weekday,Not given,30,26,Not rated,56,Less than 60 mins
1476647,294246,Piccolo Angolo,Italian,19.35,Weekend,Not given,29,29,Not rated,58,Less than 60 mins
1476669,142677,Chola Eclectic Indian Cuisine,Indian,8.73,Weekend,5,30,28,Rated,58,Less than 60 mins
1477049,175101,TAO,Japanese,9.65,Weekend,4,25,18,Rated,43,Less than 60 mins
1477602,320493,Vanessa's Dumplings,Chinese,16.78,Weekend,5,27,29,Rated,56,Less than 60 mins
1477088,129486,Mamoun's Falafel,Mediterranean,12.61,Weekend,4,21,17,Rated,38,Less than 60 mins
1476964,81405,RedFarm Broadway,Chinese,24.25,Weekend,5,29,22,Rated,51,Less than 60 mins
1477981,154464,Westville Hudson,American,11.16,Weekend,4,24,20,Rated,44,Less than 60 mins
1476717,151191,Pongsri Thai,Thai,20.18,Weekday,Not given,23,25,Not rated,48,Less than 60 mins
1477851,66373,Blue Ribbon Sushi Izakaya,Japanese,32.93,Weekend,4,21,19,Rated,40,Less than 60 mins
1478063,367093,Parm,Italian,15.86,Weekday,Not given,30,24,Not rated,54,Less than 60 mins
1477636,94909,Parm,Italian,12.13,Weekend,4,29,26,Rated,55,Less than 60 mins
1477763,111356,Blue Ribbon Sushi,Japanese,13.87,Weekday,Not given,31,30,Not rated,61,More than 60 mins
1477944,70564,Rubirosa,Italian,14.12,Weekday,3,26,27,Rated,53,Less than 60 mins
1478073,121686,TAO,Japanese,24.25,Weekend,4,22,21,Rated,43,Less than 60 mins
1478357,142356,Blue Ribbon Sushi,Japanese,14.07,Weekday,Not given,35,29,Not rated,64,More than 60 mins
1478055,7567,indikitch,Indian,5.58,Weekend,Not given,35,30,Not rated,65,More than 60 mins
1476815,39029,Prosperity Dumpling,Chinese,13.63,Weekend,5,25,24,Rated,49,Less than 60 mins
1477019,62359,RedFarm Hudson,Chinese,15.52,Weekend,5,30,18,Rated,48,Less than 60 mins
1477159,283310,Shake Shack,American,8.73,Weekend,Not given,35,17,Not rated,52,Less than 60 mins
1478409,151333,Melt Shop,American,25.27,Weekend,5,27,30,Rated,57,Less than 60 mins
1477471,103147,Hot Kitchen,Chinese,29.54,Weekend,5,34,28,Rated,62,More than 60 mins
1476747,115213,Junoon,Indian,9.22,Weekday,Not given,30,32,Not rated,62,More than 60 mins
1477165,128600,Blue Ribbon Fried Chicken,American,15.33,Weekend,Not given,23,15,Not rated,38,Less than 60 mins
1477378,115610,Tamarind TriBeCa,Indian,12.13,Weekend,Not given,35,20,Not rated,55,Less than 60 mins
1476803,73873,Han Dynasty,Chinese,14.02,Weekend,Not given,24,15,Not rated,39,Less than 60 mins
1477792,270525,The Smile,American,8.39,Weekday,Not given,20,31,Not rated,51,Less than 60 mins
1478331,42424,Han Dynasty,Chinese,12.13,Weekend,5,33,27,Rated,60,Less than 60 mins
1478319,84087,The Meatball Shop,Italian,16.49,Weekend,3,22,28,Rated,50,Less than 60 mins
1477090,54081,Osteria Morini,Italian,9.22,Weekday,4,29,33,Rated,62,More than 60 mins
1477623,41136,The Meatball Shop,Italian,19.35,Weekend,Not given,27,20,Not rated,47,Less than 60 mins
1477098,304509,RedFarm Broadway,Chinese,22.8,Weekday,Not given,33,33,Not rated,66,More than 60 mins
1477399,378482,Shake Shack,American,29.49,Weekend,Not given,34,24,Not rated,58,Less than 60 mins
1476649,38116,Ravagh Persian Grill,Middle Eastern,16.93,Weekend,Not given,33,21,Not rated,54,Less than 60 mins
1478288,58231,Rohm Thai,Thai,29.1,Weekend,Not given,31,23,Not rated,54,Less than 60 mins
1477719,367051,RedFarm Hudson,Chinese,15.04,Weekend,3,35,25,Rated,60,Less than 60 mins
1477816,187187,Momoya,Japanese,11.59,Weekend,3,24,29,Rated,53,Less than 60 mins
1477777,73175,Hill Country Fried Chicken,Southern,31.43,Weekday,5,25,28,Rated,53,Less than 60 mins
1476637,49695,Blue Ribbon Fried Chicken,American,18.24,Weekend,Not given,21,16,Not rated,37,Less than 60 mins
1477349,52327,Nobu Next Door,Japanese,4.47,Weekend,5,28,26,Rated,54,Less than 60 mins
1478222,370656,Vanessa's Dumplings,Chinese,8.98,Weekend,Not given,20,20,Not rated,40,Less than 60 mins
1476774,114400,Shake Shack,American,29.39,Weekday,Not given,23,33,Not rated,56,Less than 60 mins
1478421,59673,Dig Inn Seasonal Market,American,15.71,Weekday,5,27,26,Rated,53,Less than 60 mins
1476775,66636,Shake Shack,American,29.1,Weekday,5,29,31,Rated,60,Less than 60 mins
1478087,96921,Bareburger,American,8.39,Weekend,3,27,30,Rated,57,Less than 60 mins
1476710,65009,Blue Ribbon Sushi Izakaya,Japanese,8.93,Weekend,5,28,18,Rated,46,Less than 60 mins
1478395,283052,Han Dynasty,Chinese,13.0,Weekend,4,32,22,Rated,54,Less than 60 mins
1478265,52832,Dos Caminos,Mexican,16.06,Weekend,Not given,35,19,Not rated,54,Less than 60 mins
1476625,348352,Olea,Mediterranean,6.69,Weekday,Not given,20,28,Not rated,48,Less than 60 mins
1477413,325272,Shake Shack,American,16.1,Weekend,Not given,28,24,Not rated,52,Less than 60 mins
1477485,165695,Jack's Wife Freda,Mediterranean,6.69,Weekend,5,21,16,Rated,37,Less than 60 mins
1476708,126026,Nobu Next Door,Japanese,9.51,Weekend,Not given,25,29,Not rated,54,Less than 60 mins
1477168,352130,TAO,Japanese,12.08,Weekend,Not given,24,30,Not rated,54,Less than 60 mins
1476872,42018,Blue Ribbon Sushi,Japanese,5.82,Weekday,Not given,27,28,Not rated,55,Less than 60 mins
1477161,263426,Nobu Next Door,Japanese,9.41,Weekend,Not given,32,30,Not rated,62,More than 60 mins
1477799,399520,Xe May Sandwich Shop,Vietnamese,14.07,Weekday,Not given,28,28,Not rated,56,Less than 60 mins
1477309,64151,Rubirosa,Italian,22.8,Weekday,5,32,27,Rated,59,Less than 60 mins
1478132,74762,Cafeteria,American,12.23,Weekday,Not given,26,25,Not rated,51,Less than 60 mins
1477456,124085,Blue Ribbon Sushi Bar & Grill,Japanese,15.91,Weekend,Not given,31,16,Not rated,47,Less than 60 mins
1477678,102085,Otto Enoteca Pizzeria,Italian,9.61,Weekend,5,26,30,Rated,56,Less than 60 mins
1477428,77857,Shake Shack,American,8.0,Weekend,4,24,30,Rated,54,Less than 60 mins
1477359,373285,RedFarm Hudson,Chinese,12.08,Weekend,Not given,21,24,Not rated,45,Less than 60 mins
1477542,59673,Shake Shack,American,12.08,Weekday,Not given,27,27,Not rated,54,Less than 60 mins
1477945,63096,Rubirosa,Italian,14.12,Weekend,Not given,33,15,Not rated,48,Less than 60 mins
1477211,304365,Sarabeth's Restaurant,American,21.93,Weekend,Not given,25,27,Not rated,52,Less than 60 mins
1477315,176622,Cafe Mogador,Middle Eastern,15.91,Weekend,5,32,15,Rated,47,Less than 60 mins
1478058,200631,Amy Ruth's,Southern,7.38,Weekday,4,24,29,Rated,53,Less than 60 mins
1476678,91817,Shake Shack,American,21.39,Weekend,4,28,18,Rated,46,Less than 60 mins
1478363,138024,Cho Dang Gol,Korean,29.25,Weekend,4,23,21,Rated,44,Less than 60 mins
1477288,47879,El Parador Cafe,Mexican,13.19,Weekday,5,22,28,Rated,50,Less than 60 mins
1478350,132753,Vanessa's Dumplings,Chinese,15.57,Weekend,5,33,28,Rated,61,More than 60 mins
1477651,404649,Parm,Italian,19.45,Weekday,Not given,28,28,Not rated,56,Less than 60 mins
1476977,41246,Shake Shack,American,25.17,Weekend,5,27,26,Rated,53,Less than 60 mins
1477544,113972,RedFarm Hudson,Chinese,19.35,Weekend,4,31,15,Rated,46,Less than 60 mins
1477487,209552,TAO,Japanese,12.61,Weekend,5,32,24,Rated,56,Less than 60 mins
1477187,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,12.13,Weekend,5,34,19,Rated,53,Less than 60 mins
1478387,70564,Jack's Wife Freda,Mediterranean,12.08,Weekend,5,30,19,Rated,49,Less than 60 mins
1476955,70001,Dirty Bird to Go,American,12.08,Weekday,Not given,23,32,Not rated,55,Less than 60 mins
1476673,83287,Blue Ribbon Sushi Izakaya,Japanese,9.51,Weekend,Not given,35,21,Not rated,56,Less than 60 mins
1476909,366975,Blue Ribbon Sushi Bar & Grill,Japanese,4.85,Weekend,5,20,21,Rated,41,Less than 60 mins
1478204,64153,Blue Ribbon Fried Chicken,American,14.07,Weekday,4,34,24,Rated,58,Less than 60 mins
1476613,65561,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.1,Weekend,5,24,28,Rated,52,Less than 60 mins
1476739,290266,Socarrat Paella Bar,Spanish,25.22,Weekend,5,23,20,Rated,43,Less than 60 mins
1476617,53513,The Meatball Shop,Italian,31.33,Weekend,3,30,15,Rated,45,Less than 60 mins
1477563,385426,Shake Shack,American,17.03,Weekday,5,35,32,Rated,67,More than 60 mins
1477302,52832,Don's Bogam BBQ & Wine Bar,Korean,12.23,Weekend,Not given,32,20,Not rated,52,Less than 60 mins
1478217,62161,Tamarind TriBeCa,Indian,6.07,Weekend,4,30,17,Rated,47,Less than 60 mins
1478341,254913,Shake Shack,American,10.82,Weekend,4,34,20,Rated,54,Less than 60 mins
1477200,289597,Han Dynasty,Chinese,9.51,Weekday,Not given,24,27,Not rated,51,Less than 60 mins
1476982,47440,Bareburger,American,8.73,Weekend,5,21,19,Rated,40,Less than 60 mins
1478367,100999,Blue Ribbon Sushi Izakaya,Japanese,12.23,Weekday,Not given,26,26,Not rated,52,Less than 60 mins
1477852,74412,da Umberto,Italian,32.98,Weekend,Not given,30,28,Not rated,58,Less than 60 mins
1477325,54110,Parm,Italian,19.35,Weekday,4,23,26,Rated,49,Less than 60 mins
1477524,236739,Xi'an Famous Foods,Chinese,19.45,Weekend,5,28,18,Rated,46,Less than 60 mins
1477430,182252,Five Leaves,American,6.26,Weekday,5,31,26,Rated,57,Less than 60 mins
1477197,345062,Alidoro,American,12.61,Weekend,Not given,34,22,Not rated,56,Less than 60 mins
1476763,142170,RedFarm Broadway,Chinese,13.1,Weekend,4,26,22,Rated,48,Less than 60 mins
1476893,164131,Tony's Di Napoli,Italian,14.07,Weekend,Not given,22,27,Not rated,49,Less than 60 mins
1476884,167828,Shake Shack,American,15.57,Weekend,Not given,35,18,Not rated,53,Less than 60 mins
1477693,67345,Bareburger,American,13.05,Weekend,4,31,30,Rated,61,More than 60 mins
1478170,208186,Blue Ribbon Sushi Izakaya,Japanese,16.44,Weekend,Not given,32,23,Not rated,55,Less than 60 mins
1477676,78939,Blue Ribbon Sushi,Japanese,8.54,Weekend,5,34,25,Rated,59,Less than 60 mins
1477637,227992,Nobu Next Door,Japanese,12.13,Weekend,Not given,28,16,Not rated,44,Less than 60 mins
1477922,304587,Westville Hudson,American,33.03,Weekend,5,25,18,Rated,43,Less than 60 mins
1478151,62941,Cipriani Le Specialita,Italian,5.92,Weekend,5,35,30,Rated,65,More than 60 mins
1477219,389155,The Meatball Shop,Italian,32.98,Weekday,3,23,25,Rated,48,Less than 60 mins
1478018,304112,Shake Shack,American,16.25,Weekday,5,27,31,Rated,58,Less than 60 mins
1477998,90113,Blue Ribbon Sushi,Japanese,29.1,Weekend,5,20,16,Rated,36,Less than 60 mins
1477170,197832,The Meatball Shop,Italian,12.08,Weekday,Not given,25,28,Not rated,53,Less than 60 mins
1478282,221394,Cafe Habana,Mexican,8.25,Weekend,4,21,29,Rated,50,Less than 60 mins
1477826,381020,RedFarm Broadway,Chinese,8.2,Weekend,4,31,30,Rated,61,More than 60 mins
1477890,284835,Shake Shack,American,22.36,Weekday,3,20,32,Rated,52,Less than 60 mins
1477045,143511,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.44,Weekday,Not given,33,30,Not rated,63,More than 60 mins
1478430,133701,The Loop,Japanese,24.3,Weekend,5,21,29,Rated,50,Less than 60 mins
1477160,61181,The Meatball Shop,Italian,8.63,Weekday,4,28,27,Rated,55,Less than 60 mins
1477605,91907,Momoya,Japanese,9.02,Weekend,Not given,21,30,Not rated,51,Less than 60 mins
1478351,78939,Blue Ribbon Sushi,Japanese,12.08,Weekend,5,31,16,Rated,47,Less than 60 mins
1477017,175101,TAO,Japanese,15.76,Weekend,Not given,26,19,Not rated,45,Less than 60 mins
1478202,345429,Burger Joint,American,21.88,Weekend,5,26,24,Rated,50,Less than 60 mins
1478053,125262,Barbounia,Mediterranean,5.77,Weekend,Not given,23,23,Not rated,46,Less than 60 mins
1476933,375704,Shake Shack,American,32.98,Weekend,3,22,21,Rated,43,Less than 60 mins
1476656,124596,RedFarm Hudson,Chinese,29.1,Weekday,Not given,27,26,Not rated,53,Less than 60 mins
1478071,70315,Five Guys Burgers and Fries,American,14.12,Weekend,4,28,25,Rated,53,Less than 60 mins
1476800,183520,Blue Ribbon Sushi,Japanese,11.59,Weekend,Not given,26,23,Not rated,49,Less than 60 mins
1477568,296554,Blue Ribbon Fried Chicken,American,9.75,Weekday,5,23,32,Rated,55,Less than 60 mins
1478332,146456,Five Guys Burgers and Fries,American,12.18,Weekend,Not given,22,26,Not rated,48,Less than 60 mins
1477504,71613,Empanada Mama (closed),Mexican,15.57,Weekend,4,24,20,Rated,44,Less than 60 mins
1477597,49010,Shake Shack,American,24.25,Weekend,5,34,24,Rated,58,Less than 60 mins
1478001,64153,Blue Ribbon Fried Chicken,American,31.38,Weekend,3,35,20,Rated,55,Less than 60 mins
1477127,314480,Shake Shack,American,15.76,Weekday,5,30,24,Rated,54,Less than 60 mins
1477846,52574,Blue Ribbon Sushi,Japanese,24.25,Weekday,5,30,26,Rated,56,Less than 60 mins
1477297,164131,Tony's Di Napoli,Italian,29.1,Weekend,Not given,26,19,Not rated,45,Less than 60 mins
1477838,52256,Han Dynasty,Chinese,12.08,Weekend,5,22,23,Rated,45,Less than 60 mins
1477112,65806,Blue Ribbon Fried Chicken,American,12.13,Weekend,Not given,21,28,Not rated,49,Less than 60 mins
1477355,79215,Blue Ribbon Sushi,Japanese,15.86,Weekend,Not given,33,15,Not rated,48,Less than 60 mins
1477365,61181,Shake Shack,American,14.07,Weekend,5,33,25,Rated,58,Less than 60 mins
1477266,85422,Saravanaa Bhavan,Indian,24.25,Weekday,5,29,26,Rated,55,Less than 60 mins
1477800,344268,Sushi Choshi,Japanese,13.73,Weekend,3,35,27,Rated,62,More than 60 mins
1478428,53543,The Smile,American,12.18,Weekday,5,29,27,Rated,56,Less than 60 mins
1478400,353331,Chipotle Mexican Grill $1.99 Delivery,Mexican,29.05,Weekend,Not given,28,27,Not rated,55,Less than 60 mins
1478403,294478,RedFarm Broadway,Chinese,32.98,Weekend,4,25,15,Rated,40,Less than 60 mins
1477970,198802,Cafe Habana,Mexican,6.69,Weekday,5,26,31,Rated,57,Less than 60 mins
1476928,58205,The Meatball Shop,Italian,24.3,Weekend,Not given,33,21,Not rated,54,Less than 60 mins
1477020,91108,Rubirosa,Italian,7.33,Weekend,5,26,22,Rated,48,Less than 60 mins
1477973,245264,RedFarm Hudson,Chinese,9.12,Weekday,5,29,26,Rated,55,Less than 60 mins
1478406,129122,Sarabeth's East,American,12.13,Weekend,Not given,34,30,Not rated,64,More than 60 mins
1477701,328551,Kanoyama,Japanese,32.98,Weekend,5,35,16,Rated,51,Less than 60 mins
1477318,42408,UVA Wine Bar & Restaurant,Italian,14.65,Weekday,5,32,25,Rated,57,Less than 60 mins
1477438,94132,Parm,Italian,31.33,Weekend,Not given,24,16,Not rated,40,Less than 60 mins
1478376,67133,RedFarm Broadway,Chinese,9.65,Weekend,5,30,20,Rated,50,Less than 60 mins
1477367,343554,Blue Ribbon Fried Chicken,American,12.95,Weekend,5,27,28,Rated,55,Less than 60 mins
1477754,133222,P.J. Clarke's,American,21.34,Weekday,5,25,28,Rated,53,Less than 60 mins
1478280,91722,Shake Shack,American,19.4,Weekend,5,32,15,Rated,47,Less than 60 mins
1478412,43018,RedFarm Hudson,Chinese,6.69,Weekend,Not given,24,20,Not rated,44,Less than 60 mins
1476887,142356,Blue Ribbon Sushi,Japanese,12.13,Weekday,Not given,26,27,Not rated,53,Less than 60 mins
1478382,144997,Nobu Next Door,Japanese,15.91,Weekend,4,26,15,Rated,41,Less than 60 mins
1478115,93308,Shake Shack,American,5.77,Weekend,4,28,18,Rated,46,Less than 60 mins
1476782,367449,The Meatball Shop,Italian,12.23,Weekend,5,24,17,Rated,41,Less than 60 mins
1478178,125834,The Meatball Shop,Italian,12.23,Weekend,5,25,19,Rated,44,Less than 60 mins
1478294,390459,Shake Shack,American,12.18,Weekend,Not given,35,29,Not rated,64,More than 60 mins
1477854,58025,Tamarind TriBeCa,Indian,11.64,Weekend,Not given,33,23,Not rated,56,Less than 60 mins
1477189,54630,V-Nam Cafe,Vietnamese,22.26,Weekend,5,33,26,Rated,59,Less than 60 mins
1476894,384698,Don's Bogam BBQ & Wine Bar,Korean,14.07,Weekend,3,33,16,Rated,49,Less than 60 mins
1476807,79215,Blue Ribbon Sushi,Japanese,16.49,Weekend,3,24,30,Rated,54,Less than 60 mins
1477937,98735,The Meatball Shop,Italian,9.65,Weekday,5,34,28,Rated,62,More than 60 mins
1478407,386766,Parm,Italian,12.23,Weekend,Not given,21,30,Not rated,51,Less than 60 mins
1478199,70001,Han Dynasty,Chinese,12.18,Weekday,Not given,26,26,Not rated,52,Less than 60 mins
1478389,68775,Sushi of Gari Tribeca,Japanese,12.13,Weekend,Not given,25,30,Not rated,55,Less than 60 mins
1478103,130956,Blue Ribbon Sushi,Japanese,12.95,Weekend,5,25,16,Rated,41,Less than 60 mins
1476824,259341,Momoya,Japanese,19.4,Weekend,4,27,16,Rated,43,Less than 60 mins
1478441,228541,RedFarm Hudson,Chinese,29.1,Weekend,Not given,27,28,Not rated,55,Less than 60 mins
1478399,264399,Han Dynasty,Chinese,29.15,Weekday,Not given,20,24,Not rated,44,Less than 60 mins
1477635,124393,Amma,Indian,31.43,Weekday,5,20,27,Rated,47,Less than 60 mins
1476797,357592,Blue Ribbon Sushi,Japanese,16.15,Weekend,3,23,21,Rated,44,Less than 60 mins
1476652,232035,ilili Restaurant,Middle Eastern,8.97,Weekend,Not given,24,19,Not rated,43,Less than 60 mins
1478196,97991,Blue Ribbon Sushi Bar & Grill,Japanese,15.28,Weekday,Not given,24,29,Not rated,53,Less than 60 mins
1477862,317660,Shake Shack,American,10.24,Weekend,Not given,22,21,Not rated,43,Less than 60 mins
1478141,150865,Vanessa's Dumpling House,Chinese,29.1,Weekday,Not given,22,25,Not rated,47,Less than 60 mins
1476962,342777,Blue Ribbon Sushi,Japanese,12.9,Weekday,3,25,31,Rated,56,Less than 60 mins
1477959,175290,Otto Enoteca Pizzeria,Italian,29.05,Weekend,5,24,18,Rated,42,Less than 60 mins
1477426,135769,Blue Ribbon Sushi,Japanese,19.35,Weekend,5,26,23,Rated,49,Less than 60 mins
1478049,259341,TAO,Japanese,12.71,Weekend,3,22,17,Rated,39,Less than 60 mins
1477811,373152,Blue Ribbon Sushi,Japanese,24.3,Weekend,5,32,28,Rated,60,Less than 60 mins
1478068,222073,The Smile,American,12.08,Weekend,5,27,25,Rated,52,Less than 60 mins
1477002,133202,ilili Restaurant,Middle Eastern,29.25,Weekend,3,27,21,Rated,48,Less than 60 mins
1477139,139755,Tortaria,Mexican,13.05,Weekend,5,23,19,Rated,42,Less than 60 mins
1478150,97806,Shake Shack,American,25.22,Weekend,4,35,27,Rated,62,More than 60 mins
1476603,48677,Shake Shack,American,12.95,Weekend,Not given,32,19,Not rated,51,Less than 60 mins
1476752,27365,Nobu Next Door,Japanese,16.06,Weekend,Not given,31,23,Not rated,54,Less than 60 mins
1477073,87752,Shake Shack,American,29.05,Weekend,5,21,22,Rated,43,Less than 60 mins
1477823,50260,Bareburger,American,5.63,Weekend,4,32,30,Rated,62,More than 60 mins
1476684,35631,Shake Shack,American,19.4,Weekend,5,32,24,Rated,56,Less than 60 mins
1477892,196320,Parm,Italian,25.17,Weekday,4,33,32,Rated,65,More than 60 mins
1477481,47440,Bareburger,American,25.22,Weekday,3,31,27,Rated,58,Less than 60 mins
1477538,184085,Hill Country Fried Chicken,Southern,14.84,Weekend,4,21,21,Rated,42,Less than 60 mins
1476626,84087,The Meatball Shop,Italian,6.69,Weekend,Not given,25,22,Not rated,47,Less than 60 mins
1477557,140501,The Meatball Shop,Italian,22.36,Weekend,5,32,21,Rated,53,Less than 60 mins
1477684,39275,TAO,Japanese,15.28,Weekend,5,20,27,Rated,47,Less than 60 mins
1477865,120490,Parm,Italian,8.2,Weekday,Not given,34,24,Not rated,58,Less than 60 mins
1477612,56722,Shake Shack,American,22.31,Weekday,Not given,33,32,Not rated,65,More than 60 mins
1476620,54110,Tamarind TriBeCa,Indian,12.23,Weekend,4,21,21,Rated,42,Less than 60 mins
1477244,47386,Bubby's ,American,12.18,Weekday,4,28,31,Rated,59,Less than 60 mins
1477231,63147,Shake Shack,American,12.61,Weekend,4,29,19,Rated,48,Less than 60 mins
1477576,105087,Rubirosa,Italian,14.12,Weekday,4,26,32,Rated,58,Less than 60 mins
1478203,41907,Hatsuhana,Japanese,14.07,Weekend,5,27,24,Rated,51,Less than 60 mins
1476890,83469,Han Dynasty,Chinese,12.18,Weekday,3,33,29,Rated,62,More than 60 mins
1477059,67487,Blue Ribbon Sushi,Japanese,17.07,Weekend,4,27,15,Rated,42,Less than 60 mins
1477038,96877,The Meatball Shop,Italian,12.18,Weekend,5,25,28,Rated,53,Less than 60 mins
1478220,399729,Blue Ribbon Sushi,Japanese,8.83,Weekend,4,20,19,Rated,39,Less than 60 mins
1477459,149984,Sushi of Gari 46,Japanese,14.31,Weekend,Not given,27,25,Not rated,52,Less than 60 mins
1478214,103049,TAO,Japanese,25.22,Weekend,5,28,17,Rated,45,Less than 60 mins
1476636,232214,Terakawa Ramen,Japanese,14.65,Weekend,4,30,16,Rated,46,Less than 60 mins
1477807,38050,Blue Ribbon Sushi,Japanese,12.71,Weekday,Not given,24,28,Not rated,52,Less than 60 mins
1477841,18902,Rubirosa,Italian,21.88,Weekend,4,28,27,Rated,55,Less than 60 mins
1476998,140279,Blue Ribbon Sushi Bar & Grill,Japanese,12.95,Weekday,Not given,28,28,Not rated,56,Less than 60 mins
